frame,label,confidence,x1,y1,x2,y2
169,person,0.77926105260849,1423,340,1652,586
169,person,0.7457900047302246,578,106,861,1027
169,person,0.6056897640228271,579,109,858,671
169,tie,0.5545530319213867,686,260,757,371
169,person,0.5375286340713501,343,219,828,1060
169,dining table,0.43082672357559204,931,792,1920,1079
170,person,0.8863877654075623,1112,429,1679,980
170,person,0.8584989905357361,313,428,796,1070
170,person,0.768665075302124,1422,340,1651,587
170,person,0.7643828392028809,583,108,858,672
170,dining table,0.510499119758606,929,792,1920,1077
170,person,0.478195458650589,581,107,860,1028
170,chair,0.40688759088516235,49,576,270,792
171,person,0.8724896311759949,1112,432,1677,977
171,person,0.86259526014328,313,428,796,1070
171,person,0.7685339450836182,585,109,854,673
171,person,0.744611382484436,1421,340,1650,588
171,dining table,0.5231642723083496,933,793,1920,1078
171,person,0.5152623057365417,583,107,856,1030
171,tie,0.4960070550441742,685,261,774,400
171,chair,0.44692695140838623,48,575,268,792
172,person,0.8748011589050293,1110,435,1675,979
172,person,0.8707433342933655,312,428,795,1071
172,person,0.7476539611816406,1421,338,1649,588
172,person,0.7056176662445068,588,109,854,674
172,person,0.6033801436424255,586,108,852,1030
172,dining table,0.5050323605537415,929,790,1920,1078
172,tie,0.45692676305770874,690,265,775,422
173,person,0.8807353377342224,312,425,795,1069
173,person,0.8792746067047119,1111,437,1672,979
173,person,0.7776963114738464,590,110,856,677
173,person,0.7587999701499939,1422,340,1648,587
173,person,0.5312032103538513,586,112,854,1030
173,dining table,0.5272069573402405,932,791,1920,1078
173,chair,0.4494032561779022,47,573,268,795
174,person,0.8818778395652771,1111,437,1672,979
174,person,0.8640978336334229,313,425,796,1069
174,person,0.7653653621673584,1421,340,1647,586
174,person,0.6928337216377258,591,111,856,677
174,person,0.5511721968650818,586,112,852,1034
174,dining table,0.5348871350288391,928,791,1920,1077
174,chair,0.45328488945961,46,569,267,795
174,chair,0.4214189946651459,259,558,369,745
174,chair,0.4210910201072693,33,415,206,521
175,person,0.8793187737464905,1112,439,1671,979
175,person,0.8575963377952576,312,424,796,1068
175,person,0.7749334573745728,1420,339,1646,585
175,person,0.751288115978241,596,113,857,674
175,person,0.5753427147865295,591,115,857,1034
175,tie,0.5568234324455261,714,269,782,398
175,dining table,0.528679370880127,929,791,1920,1077
175,chair,0.44732606410980225,33,415,206,521
175,chair,0.42332080006599426,46,570,266,794
175,chair,0.40874242782592773,258,558,368,745
176,person,0.8770214319229126,1112,441,1672,980
176,person,0.856458306312561,311,425,796,1069
176,person,0.7505542635917664,595,115,859,1028
176,person,0.750422477722168,1420,339,1645,586
176,person,0.578344464302063,599,116,861,673
176,dining table,0.5167032480239868,923,791,1919,1077
176,chair,0.4107365906238556,46,571,266,794
176,chair,0.4105408787727356,32,416,205,521
176,tie,0.41036349534988403,744,276,788,417
177,person,0.8791860938072205,1111,441,1672,980
177,person,0.8120734095573425,312,425,788,1068
177,person,0.8107609748840332,599,118,861,1029
177,person,0.7756492495536804,1420,339,1643,586
177,dining table,0.5328097343444824,924,789,1919,1078
177,chair,0.46459251642227173,29,416,204,522
177,chair,0.447400838136673,44,570,267,795
177,tie,0.4327843189239502,745,284,788,418
178,person,0.8758546113967896,1112,441,1672,981
178,person,0.8470618724822998,312,425,794,1068
178,person,0.79886394739151,604,121,865,1031
178,person,0.7745745182037354,1418,339,1643,586
178,person,0.5593665838241577,319,151,824,1062
178,dining table,0.528605580329895,921,789,1919,1078
178,person,0.5108505487442017,606,124,867,665
178,chair,0.4922369718551636,28,416,203,522
178,tie,0.47448498010635376,730,287,793,403
178,chair,0.46857407689094543,44,564,267,794
179,person,0.8727605938911438,1111,440,1672,983
179,person,0.859626293182373,311,423,796,1068
179,person,0.7813536524772644,610,130,869,672
179,person,0.7686552405357361,1419,339,1642,586
179,person,0.6644089221954346,608,126,867,1032
179,dining table,0.5260387659072876,921,790,1919,1078
179,chair,0.4881538152694702,44,570,267,795
179,tie,0.4512403607368469,720,294,799,405
179,chair,0.44731074571609497,27,417,203,522
180,person,0.8785401582717896,1109,439,1674,982
180,person,0.8474274277687073,311,421,796,1067
180,person,0.8058800101280212,613,131,870,670
180,person,0.7685890197753906,1417,337,1641,585
180,person,0.5551601648330688,608,133,863,1046
180,dining table,0.5121437311172485,929,791,1919,1078
180,chair,0.46593981981277466,41,577,263,793
180,chair,0.43794888257980347,28,417,202,521
180,chair,0.4131832718849182,256,558,372,745
181,person,0.870404064655304,1111,438,1670,982
181,person,0.8124250769615173,611,129,872,1032
181,person,0.8014118075370789,312,422,786,1068
181,person,0.7946209907531738,1416,337,1640,585
181,person,0.6307414770126343,613,137,872,681
181,dining table,0.5149816870689392,927,791,1919,1078
181,chair,0.4599570333957672,40,574,265,793
182,person,0.8752043843269348,1110,436,1670,981
182,person,0.8646900653839111,609,134,873,1030
182,person,0.7944279909133911,311,423,784,1068
182,person,0.7499960064888,1413,335,1639,581
182,dining table,0.533250093460083,926,792,1919,1078
182,chair,0.4724350571632385,40,572,262,793
183,person,0.8729878067970276,1106,433,1672,987
183,person,0.8362743854522705,613,136,875,1031
183,person,0.829578161239624,310,423,789,1069
183,person,0.7557730674743652,1415,337,1639,581
183,dining table,0.5412920117378235,925,790,1919,1078
183,person,0.5243867039680481,615,143,874,674
183,chair,0.4360426664352417,40,574,260,794
184,person,0.8685254454612732,616,141,875,1031
184,person,0.8681859374046326,1110,431,1670,982
184,person,0.8465954065322876,309,424,789,1068
184,person,0.7688524723052979,1417,336,1638,581
184,dining table,0.539408802986145,928,789,1919,1078
184,person,0.5067713856697083,302,218,852,1063
185,person,0.8905585408210754,614,142,875,1030
185,person,0.86994469165802,1107,427,1673,982
185,person,0.7882807850837708,309,425,782,1068
185,person,0.7750030159950256,1414,335,1638,580
185,dining table,0.5560826063156128,929,789,1919,1078
186,person,0.8845859169960022,606,146,875,1029
186,person,0.8711252808570862,1107,422,1674,982
186,person,0.7936389446258545,1415,334,1638,580
186,person,0.7529905438423157,309,424,776,1068
186,dining table,0.545386552810669,930,788,1919,1078
186,chair,0.43937259912490845,36,577,264,798
187,person,0.8902185559272766,608,146,877,1027
187,person,0.869784414768219,1106,421,1674,982
187,person,0.7935088276863098,1411,335,1638,580
187,person,0.732923150062561,309,424,759,1069
187,dining table,0.5466979742050171,930,789,1919,1077
187,chair,0.41752931475639343,35,578,262,797
188,person,0.889211118221283,609,153,879,1026
188,person,0.861082911491394,1106,415,1676,983
188,person,0.7840746641159058,1402,336,1637,583
188,person,0.7117007374763489,309,424,720,1069
188,dining table,0.5531585812568665,925,790,1919,1077
188,chair,0.46372801065444946,35,578,262,797
189,person,0.890957772731781,606,155,880,1026
189,person,0.8634957075119019,1108,412,1673,982
189,person,0.7719760537147522,1394,335,1637,583
189,person,0.7117725610733032,308,424,732,1068
189,dining table,0.5637727379798889,920,790,1919,1076
189,chair,0.4507613778114319,34,578,262,796
190,person,0.8869940638542175,609,156,880,1027
190,person,0.8687651753425598,1105,409,1675,980
190,person,0.7505898475646973,1385,337,1637,583
190,person,0.7330887317657471,307,424,746,1068
190,dining table,0.5262849926948547,922,792,1919,1077
190,chair,0.42071568965911865,33,577,261,797
191,person,0.8830234408378601,603,156,881,1026
191,person,0.8660018444061279,1108,406,1672,981
191,person,0.7305096983909607,1382,336,1637,579
191,person,0.7183521389961243,307,424,727,1068
191,dining table,0.5252366065979004,924,791,1919,1076
191,chair,0.45713457465171814,33,579,260,798
192,person,0.8814802169799805,602,156,880,1025
192,person,0.8686699271202087,1106,404,1673,985
192,person,0.7517425417900085,1375,334,1636,579
192,person,0.7435770034790039,307,423,761,1068
192,dining table,0.5355356335639954,929,790,1919,1077
192,chair,0.4520200490951538,33,577,259,797
192,chair,0.4278647303581238,16,418,265,796
193,person,0.8867464661598206,601,155,880,1026
193,person,0.8721961379051208,1107,399,1672,981
193,person,0.736598789691925,307,423,762,1068
193,person,0.7103886604309082,1370,333,1632,574
193,dining table,0.5478113889694214,887,789,1919,1074
193,chair,0.43696779012680054,33,578,258,796
193,chair,0.4278024137020111,252,557,367,746
194,person,0.8897708058357239,600,152,879,1026
194,person,0.8712866902351379,1104,397,1673,980
194,person,0.7350888848304749,307,423,771,1067
194,person,0.6889968514442444,1363,331,1635,579
194,dining table,0.5481446981430054,887,790,1919,1074
194,chair,0.48214036226272583,251,557,367,746
194,chair,0.44501322507858276,31,577,257,794
195,person,0.8924574851989746,598,150,878,1025
195,person,0.8708080649375916,1104,395,1673,980
195,person,0.7285712957382202,308,422,753,1068
195,person,0.7161825895309448,1359,332,1634,582
195,dining table,0.5657128095626831,889,789,1919,1074
195,chair,0.450470507144928,251,557,368,745
195,chair,0.435724139213562,29,577,258,796
196,person,0.8943341970443726,599,148,879,1025
196,person,0.8672579526901245,1101,397,1674,984
196,person,0.7462818026542664,1353,334,1634,581
196,person,0.7051354050636292,308,422,744,1068
196,dining table,0.5569818615913391,888,789,1919,1074
196,chair,0.4848541021347046,251,557,367,746
196,chair,0.41767558455467224,19,417,192,523
196,chair,0.41292208433151245,10,418,266,793
196,chair,0.4063583314418793,27,571,259,796
197,person,0.8927460312843323,600,144,879,1025
197,person,0.8667894601821899,1102,396,1674,984
197,person,0.749322235584259,1351,334,1633,582
197,person,0.7215625643730164,308,422,765,1067
197,dining table,0.5685381889343262,889,785,1919,1074
197,chair,0.45702341198921204,251,557,367,746
197,chair,0.4009535014629364,27,574,260,796
198,person,0.8893616199493408,600,141,879,1025
198,person,0.8630316257476807,1103,395,1673,983
198,person,0.7662403583526611,1349,333,1632,583
198,person,0.7431663870811462,308,421,775,1068
198,dining table,0.5625659227371216,891,785,1919,1074
198,chair,0.5305100083351135,250,557,366,746
198,chair,0.4424661695957184,27,577,258,793
199,person,0.8924925327301025,600,141,880,1026
199,person,0.8567647933959961,1102,394,1674,983
199,person,0.7756830453872681,1348,332,1632,584
199,person,0.7462418675422668,308,421,778,1068
199,dining table,0.5759432911872864,890,786,1919,1074
199,chair,0.4942554831504822,250,556,368,746
199,chair,0.4897015392780304,28,578,259,795
200,person,0.8966505527496338,600,141,880,1025
200,person,0.8588647842407227,1102,393,1673,983
200,person,0.7814533114433289,1346,329,1632,582
200,person,0.745175302028656,307,420,777,1067
200,dining table,0.5631090998649597,888,788,1919,1074
200,chair,0.5295368432998657,251,557,367,746
200,chair,0.5097061395645142,26,577,255,793
201,person,0.8961185812950134,600,141,882,1024
201,person,0.8575845956802368,1103,393,1674,983
201,person,0.7863186597824097,1346,328,1632,582
201,person,0.7522212266921997,307,420,782,1067
201,dining table,0.5851437449455261,888,787,1919,1074
201,chair,0.4965599775314331,252,557,367,746
201,chair,0.45792585611343384,25,577,255,793
201,chair,0.4324205815792084,5,418,265,790
202,person,0.8961995840072632,600,141,882,1024
202,person,0.8586404323577881,1103,393,1676,983
202,person,0.7865492701530457,1345,328,1632,581
202,person,0.7439877986907959,307,420,775,1067
202,dining table,0.585972249507904,888,786,1919,1074
202,chair,0.4969119429588318,5,419,260,791
202,chair,0.47696107625961304,253,557,367,746
203,person,0.8935421705245972,603,141,881,1024
203,person,0.8560153245925903,1104,393,1674,981
203,person,0.7636894583702087,307,419,775,1068
203,person,0.753892183303833,1345,329,1631,580
203,dining table,0.5986748337745667,889,787,1919,1074
203,chair,0.5282401442527771,5,419,261,794
203,chair,0.43620410561561584,254,558,365,745
204,person,0.8945215940475464,605,141,881,1025
204,person,0.855579137802124,1104,393,1673,981
204,person,0.7994679808616638,307,419,776,1069
204,person,0.749484658241272,1345,332,1631,580
204,dining table,0.5848801732063293,889,787,1919,1074
204,chair,0.4996374547481537,4,419,258,794
204,chair,0.42081573605537415,253,557,365,745
205,person,0.8922463059425354,615,141,882,1025
205,person,0.8464669585227966,1104,393,1670,984
205,person,0.7661306262016296,307,418,760,1069
205,person,0.7580984234809875,1345,332,1630,580
205,dining table,0.6121639609336853,889,787,1919,1074
205,chair,0.503848671913147,4,419,259,794
205,chair,0.4173135757446289,253,558,364,745
206,person,0.8976758122444153,618,145,883,1023
206,person,0.8527653813362122,1105,393,1673,983
206,person,0.8078523278236389,307,419,780,1069
206,person,0.7772383689880371,1345,334,1630,581
206,dining table,0.604256272315979,891,788,1919,1074
206,chair,0.569420576095581,11,419,256,794
206,chair,0.41612353920936584,252,558,365,746
207,person,0.899096667766571,617,145,885,1023
207,person,0.8555768132209778,1105,393,1674,982
207,person,0.7813952565193176,306,418,780,1068
207,person,0.7729520797729492,1346,336,1630,583
207,dining table,0.5847094058990479,891,787,1919,1074
207,chair,0.5232756733894348,11,419,257,797
207,pizza,0.45943763852119446,677,691,796,757
208,person,0.8907787799835205,617,146,885,1022
208,person,0.8600619435310364,1105,395,1676,983
208,person,0.7770329117774963,1347,336,1630,582
208,person,0.7737201452255249,307,419,772,1069
208,dining table,0.5770046710968018,894,788,1919,1074
208,chair,0.548537015914917,11,418,257,799
209,person,0.9041165113449097,615,146,886,1024
209,person,0.860435426235199,1106,395,1676,983
209,person,0.7969483137130737,307,419,763,1069
209,person,0.7711589932441711,1348,337,1630,584
209,dining table,0.5920218229293823,894,787,1919,1075
209,chair,0.5515585541725159,10,418,259,800
210,person,0.8904645442962646,618,146,892,1026
210,person,0.8583396077156067,1104,396,1678,984
210,person,0.8239321112632751,306,421,770,1069
210,person,0.7651852965354919,1351,335,1629,584
210,dining table,0.5903043746948242,895,787,1919,1075
210,chair,0.5571351647377014,10,418,256,792
211,person,0.8878740072250366,620,143,901,1025
211,person,0.8660805225372314,1105,397,1678,984
211,person,0.8178324699401855,307,420,771,1069
211,person,0.7669943571090698,1356,333,1629,584
211,dining table,0.6032002568244934,894,787,1919,1074
211,chair,0.5686166286468506,9,419,254,790
212,person,0.8681244254112244,1106,398,1680,983
212,person,0.8654740452766418,620,141,907,1024
212,person,0.8420206308364868,306,420,784,1068
212,person,0.7795595526695251,1362,332,1629,584
212,chair,0.6151577830314636,6,417,254,784
212,dining table,0.5477637648582458,893,787,1919,1074
213,person,0.8733319044113159,1109,398,1684,978
213,person,0.8547595143318176,306,420,788,1068
213,person,0.8089743852615356,621,137,916,1023
213,person,0.7475887537002563,1366,333,1629,583
213,chair,0.6225511431694031,6,417,253,786
213,dining table,0.5010008811950684,887,780,1918,1074
213,person,0.4765782356262207,619,142,915,677
213,chair,0.44377055764198303,252,559,367,748
214,person,0.8650467991828918,1110,400,1685,978
214,person,0.8345979452133179,620,142,919,1022
214,person,0.8319185972213745,306,420,786,1069
214,person,0.7554118037223816,1372,334,1630,583
214,chair,0.6269025206565857,5,418,253,790
214,dining table,0.5265435576438904,893,787,1918,1074
214,chair,0.4804495573043823,252,559,366,748
215,person,0.8598046898841858,1109,402,1684,978
215,person,0.8377769589424133,621,137,920,1023
215,person,0.8246644735336304,305,419,788,1068
215,person,0.7637829184532166,1380,334,1629,582
215,chair,0.6566805839538574,8,419,254,799
215,dining table,0.5653241872787476,893,787,1918,1074
215,chair,0.4525694251060486,253,560,366,748
216,person,0.8615679144859314,1110,403,1685,978
216,person,0.8273791074752808,305,419,792,1066
216,person,0.8128322958946228,620,142,921,1026
216,person,0.7720586061477661,1390,334,1629,583
216,chair,0.6451950669288635,7,419,252,798
216,dining table,0.5793061256408691,894,788,1918,1074
216,chair,0.45582669973373413,252,559,366,748
217,person,0.8583573698997498,1109,404,1686,979
217,person,0.830708384513855,304,418,792,1065
217,person,0.8259523510932922,622,140,925,1020
217,person,0.764253556728363,1392,332,1629,582
217,chair,0.5957709550857544,7,420,252,799
217,dining table,0.5897036790847778,895,789,1918,1075
217,chair,0.4550243020057678,251,559,367,748
218,person,0.8652848601341248,1110,405,1688,977
218,person,0.8312225341796875,303,417,801,1064
218,person,0.8029427528381348,622,136,926,1021
218,person,0.7785435914993286,1398,333,1627,581
218,chair,0.590097963809967,6,419,251,798
218,dining table,0.556961178779602,929,789,1919,1077
218,chair,0.4450952112674713,251,559,367,748
218,person,0.43138569593429565,622,139,926,664
219,person,0.8713068962097168,1107,405,1689,978
219,person,0.8231763243675232,304,417,808,1064
219,person,0.7830809950828552,1403,332,1626,580
219,person,0.7703807950019836,624,139,931,1018
219,chair,0.638665497303009,5,419,251,798
219,dining table,0.5398564338684082,895,792,1918,1075
219,chair,0.41448238492012024,251,559,365,749
219,person,0.4133116900920868,623,138,930,665
220,person,0.8724361658096313,1110,406,1690,979
220,person,0.8303267955780029,303,417,803,1064
220,person,0.7730157375335693,1402,332,1626,580
220,person,0.7714973092079163,624,139,933,1000
220,chair,0.6764903664588928,4,419,251,798
220,dining table,0.5044006109237671,894,793,1918,1075
221,person,0.8772596716880798,1109,407,1692,978
221,person,0.8496801257133484,305,416,791,1065
221,person,0.7867124080657959,626,138,937,999
221,person,0.7813256978988647,1400,333,1625,578
221,chair,0.663120448589325,4,419,251,796
221,dining table,0.4294995069503784,894,792,1918,1075
222,person,0.8756198287010193,1112,408,1693,978
222,person,0.8632985353469849,304,416,793,1066
222,person,0.8018505573272705,630,134,937,983
222,person,0.7782414555549622,1400,333,1625,579
222,chair,0.6706271171569824,4,419,250,798
222,dining table,0.4079012870788574,894,793,1918,1076
223,person,0.8706428408622742,1114,410,1693,978
223,person,0.869070827960968,304,415,795,1067
223,person,0.830035924911499,635,136,935,984
223,person,0.7622323036193848,1399,333,1625,579
223,chair,0.6240770816802979,5,420,250,800
223,dining table,0.428690105676651,896,790,1918,1075
224,person,0.8669217824935913,1112,412,1694,981
224,person,0.8590986728668213,302,416,797,1066
224,person,0.826972484588623,637,136,941,1004
224,person,0.72735995054245,1399,334,1626,577
224,chair,0.5962768197059631,5,420,248,796
224,dining table,0.4594317376613617,898,788,1918,1075
225,person,0.8686494827270508,1115,414,1693,979
225,person,0.8558170199394226,304,414,793,1067
225,person,0.8365896940231323,641,134,944,1003
225,person,0.7573918700218201,1399,334,1626,577
225,chair,0.6016372442245483,4,420,247,799
225,dining table,0.5498345494270325,898,786,1918,1074
225,tie,0.4307723045349121,772,299,850,409
225,chair,0.40590396523475647,249,560,363,754
226,person,0.8721384406089783,1117,415,1695,977
226,person,0.8429679274559021,303,413,796,1066
226,person,0.8252595067024231,646,131,958,1026
226,person,0.7449599504470825,1396,334,1625,576
226,chair,0.6418519616127014,4,420,246,800
226,dining table,0.5968130826950073,900,786,1920,1073
226,chair,0.4052702486515045,247,559,363,754
227,person,0.8622152805328369,1117,419,1695,977
227,person,0.858173668384552,301,413,797,1065
227,person,0.8293094635009766,649,131,970,1028
227,person,0.7159887552261353,1395,334,1625,578
227,chair,0.6192593574523926,3,420,246,796
227,dining table,0.5813671350479126,901,788,1920,1073
228,person,0.860237181186676,1117,421,1697,978
228,person,0.8563426733016968,302,413,797,1067
228,person,0.8319122791290283,654,129,971,1027
228,person,0.6428247094154358,1398,333,1625,576
228,chair,0.6217553019523621,3,420,247,796
228,dining table,0.5235709547996521,901,793,1918,1074
229,person,0.875649094581604,1119,422,1697,977
229,person,0.8313421607017517,304,410,788,1069
229,person,0.7976107597351074,659,130,960,1015
229,person,0.6467732191085815,1399,332,1624,576
229,dining table,0.5264489650726318,902,794,1919,1074
229,chair,0.46679267287254333,0,420,250,790
230,person,0.8794977068901062,1119,423,1698,978
230,person,0.8154308795928955,304,409,783,1071
230,person,0.793592631816864,666,128,966,1020
230,person,0.6372917890548706,1398,331,1624,575
230,dining table,0.5025827884674072,903,791,1919,1075
230,chair,0.44499924778938293,0,420,253,788
231,person,0.8799900412559509,1121,423,1698,977
231,person,0.831633985042572,670,127,952,1025
231,person,0.8092657923698425,304,408,776,1071
231,person,0.6836201548576355,1397,329,1624,577
231,chair,0.4617197811603546,3,420,251,794
231,dining table,0.4572826027870178,902,786,1917,1073
232,person,0.8909876942634583,1123,423,1696,974
232,person,0.8069506883621216,304,407,776,1070
232,person,0.8023935556411743,674,127,952,1025
232,person,0.619462251663208,1392,330,1623,579
232,dining table,0.4645534157752991,902,795,1919,1074
233,person,0.8795981407165527,1123,427,1697,976
233,person,0.8106985688209534,676,127,955,1033
233,person,0.7840531468391418,304,405,753,1070
233,person,0.5322762131690979,1392,330,1622,577
233,dining table,0.5147358775138855,900,796,1919,1074
234,person,0.8948517441749573,1122,431,1694,977
234,person,0.8284564018249512,679,127,963,1035
234,person,0.7828144431114197,303,406,755,1069
234,sandwich,0.5985590815544128,1382,846,1523,923
234,person,0.565559983253479,1397,330,1622,579
234,dining table,0.5065872669219971,901,796,1919,1074
234,chair,0.43324074149131775,2,419,244,802
235,person,0.8921038508415222,1121,434,1694,979
235,person,0.8228601813316345,684,129,968,1035
235,person,0.7786116003990173,300,409,781,1069
235,dining table,0.49241554737091064,902,796,1919,1074
235,sandwich,0.4518105685710907,1381,845,1523,923
235,chair,0.448886901140213,0,420,246,797
236,person,0.8956118822097778,1123,436,1697,977
236,person,0.8265518546104431,685,130,977,1037
236,person,0.7738140821456909,300,406,776,1070
236,dining table,0.5413692593574524,901,795,1919,1074
236,chair,0.44302576780319214,0,420,248,790
237,person,0.8917283415794373,1122,441,1694,979
237,person,0.7874518036842346,301,405,777,1069
237,person,0.777233898639679,688,128,994,1029
237,dining table,0.5533631443977356,902,796,1919,1074
238,person,0.8880380392074585,1122,444,1697,979
238,person,0.8004239797592163,690,129,1001,1027
238,person,0.7810720801353455,300,404,776,1068
238,dining table,0.5712698698043823,904,796,1919,1074
239,person,0.8811376094818115,1122,447,1694,981
239,person,0.803136944770813,702,131,1015,1025
239,person,0.7879115343093872,299,402,786,1068
239,dining table,0.5690886378288269,905,795,1919,1074
239,chair,0.41367441415786743,0,419,246,794
239,person,0.4016147255897522,1293,329,1603,563
240,person,0.8773841857910156,1123,451,1694,982
240,person,0.8020744323730469,700,127,1025,1030
240,person,0.7793169617652893,302,400,728,1068
240,dining table,0.57171630859375,907,795,1919,1074
240,chair,0.47576114535331726,0,419,248,799
240,chair,0.42166873812675476,254,561,364,753
241,person,0.8698121309280396,1123,455,1694,982
241,person,0.7929443120956421,300,400,759,1067
241,person,0.7670105695724487,696,129,1033,1030
241,dining table,0.5917025208473206,907,796,1918,1074
241,chair,0.4875921905040741,0,419,248,796
241,person,0.4408179223537445,1293,328,1604,564
241,chair,0.40191519260406494,250,561,364,754
242,person,0.8683501482009888,1123,454,1699,979
242,person,0.785714328289032,302,397,702,1068
242,person,0.7611715793609619,696,128,1048,1031
242,dining table,0.589918851852417,906,797,1918,1075
242,person,0.4664172828197479,1288,330,1605,564
242,chair,0.4419013559818268,0,419,246,792
243,person,0.8634408116340637,1123,460,1694,979
243,person,0.8047600388526917,300,398,734,1067
243,person,0.7863844037055969,731,128,1051,1031
243,dining table,0.5692199468612671,904,796,1920,1073
243,person,0.48171254992485046,1288,331,1602,564
244,person,0.8673022389411926,1123,460,1699,978
244,person,0.8128266334533691,298,396,719,1067
244,person,0.7924917936325073,774,128,1068,1028
244,person,0.5751058459281921,1292,331,1608,570
244,dining table,0.5681141018867493,904,794,1920,1073
244,chair,0.40404850244522095,253,561,362,754
245,person,0.862311601638794,1123,467,1694,978
245,person,0.8201941847801208,301,397,684,1069
245,person,0.7913649678230286,779,123,1081,1021
245,person,0.6015944480895996,1283,331,1607,570
245,dining table,0.5642474889755249,907,795,1918,1074
246,person,0.8601638674736023,1122,469,1694,979
246,person,0.8278746008872986,300,396,682,1069
246,person,0.7480723261833191,795,121,1085,1013
246,person,0.6523862481117249,1272,331,1605,569
246,dining table,0.5744754076004028,908,793,1918,1075
246,person,0.5311481356620789,811,116,1085,667
246,chair,0.41929614543914795,0,419,246,792
247,person,0.8600814342498779,1121,469,1699,979
247,person,0.8119964599609375,300,395,683,1068
247,person,0.7061117887496948,811,118,1105,1002
247,person,0.7009456157684326,1270,332,1607,568
247,person,0.6520935297012329,818,115,1100,667
247,dining table,0.5609515309333801,908,794,1918,1075
247,chair,0.4662401080131531,0,419,243,794
248,person,0.858218789100647,1121,471,1698,978
248,person,0.8073703050613403,298,392,686,1068
248,person,0.727266252040863,1268,332,1611,570
248,person,0.6850951313972473,826,116,1113,990
248,person,0.59666508436203,826,114,1110,665
248,dining table,0.5761055946350098,908,792,1918,1075
248,chair,0.5211251974105835,0,419,242,802
249,person,0.8644730448722839,1122,472,1698,978
249,person,0.8164151906967163,298,391,680,1067
249,person,0.7338542938232422,803,113,1119,972
249,person,0.732770562171936,1265,330,1611,568
249,dining table,0.5496737957000732,910,791,1918,1075
249,chair,0.5079103708267212,0,420,241,800
250,person,0.8580212593078613,1121,474,1697,979
250,person,0.8152260184288025,297,391,680,1068
250,person,0.7660036087036133,812,109,1118,960
250,person,0.7387369275093079,1263,329,1615,566
250,dining table,0.5420035719871521,911,791,1918,1074
250,chair,0.5324602127075195,0,420,242,800
251,person,0.8591564893722534,1120,475,1697,980
251,person,0.8054267168045044,295,390,676,1072
251,person,0.7838924527168274,1260,331,1615,566
251,person,0.766512930393219,825,106,1125,949
251,chair,0.6198577284812927,0,419,240,804
251,dining table,0.5358684659004211,911,791,1918,1074
251,bottle,0.4120774567127228,793,371,817,432
252,person,0.8613930940628052,1121,481,1692,979
252,person,0.8222194314002991,837,107,1128,950
252,person,0.8066958785057068,1257,331,1615,567
252,person,0.7871521711349487,295,390,674,1071
252,bottle,0.5954685211181641,791,371,816,432
252,dining table,0.5627179145812988,906,793,1920,1072
252,chair,0.544288694858551,0,418,236,802
253,person,0.8700535893440247,1121,482,1692,977
253,person,0.8233883380889893,850,105,1132,934
253,person,0.8086605072021484,1258,330,1613,566
253,person,0.797164797782898,295,388,674,1072
253,dining table,0.5860813856124878,905,793,1920,1073
253,chair,0.5748206377029419,0,419,240,800
253,bottle,0.5148239731788635,790,370,816,432
253,dining table,0.4199284315109253,175,605,1134,1056
253,chair,0.4032673239707947,0,418,159,528
254,person,0.8681235313415527,1121,483,1691,978
254,person,0.8418917655944824,863,106,1139,935
254,person,0.8015843033790588,295,386,673,1071
254,person,0.7796298265457153,1257,331,1612,567
254,dining table,0.5592207908630371,909,792,1918,1074
254,chair,0.544678270816803,0,419,241,801
254,bottle,0.5416268706321716,789,370,816,433
255,person,0.8749390840530396,1120,485,1691,976
255,person,0.7906644940376282,871,108,1153,923
255,person,0.7900204658508301,294,386,671,1063
255,person,0.7729526162147522,1257,332,1608,568
255,chair,0.6095955967903137,0,420,243,808
255,dining table,0.5293850302696228,909,792,1918,1074
255,bottle,0.5290898084640503,787,371,814,434
255,chair,0.40664517879486084,0,418,157,528
256,person,0.877782940864563,1120,485,1690,976
256,person,0.8055262565612793,293,386,671,1063
256,person,0.7773995995521545,1256,331,1606,568
256,chair,0.6518872380256653,0,419,241,801
256,person,0.5912742614746094,883,107,1147,670
256,person,0.5540660619735718,871,108,1153,914
256,dining table,0.495503693819046,908,792,1918,1074
256,tie,0.4834774136543274,1054,255,1097,374
256,chair,0.46838873624801636,248,563,351,754
256,chair,0.4154423177242279,0,419,156,528
256,book,0.40074020624160767,412,686,646,783
257,person,0.8735171556472778,1118,483,1694,977
257,person,0.7694821357727051,292,384,672,1069
257,person,0.7476944327354431,1258,332,1605,568
257,chair,0.6523957252502441,0,419,240,803
257,person,0.6182553172111511,885,107,1151,670
257,tie,0.5972306132316589,1058,256,1099,373
257,person,0.571056604385376,874,107,1156,909
257,dining table,0.5123245716094971,905,794,1917,1074
257,book,0.5040553212165833,403,686,648,782
258,person,0.8782827854156494,1117,484,1692,976
258,person,0.791138231754303,291,384,666,1064
258,person,0.7781488299369812,1254,332,1604,569
258,person,0.7187227010726929,878,104,1162,906
258,chair,0.6651541590690613,0,421,235,810
258,dining table,0.5602352619171143,906,796,1917,1074
258,tie,0.5165988206863403,1064,256,1101,376
258,book,0.40696245431900024,406,687,648,781
259,person,0.878168523311615,1115,484,1691,976
259,person,0.780555784702301,291,384,671,1069
259,person,0.7736100554466248,1255,330,1603,569
259,person,0.7703402042388916,880,103,1164,905
